stopId,countryIso,countryUrl,stopName,stopTypeGroup,stopLat,stopLon,stopDesc,datetime,tags
15549370068290827946,VNM,vietnam,Stop 26 1 S1,bus,21.03138472999851,105.76809909631172,,2025-10-11T05:00:00+07:00,{'name': 'Đối Diện Nhà CT2B KĐT Mỹ Đình - Lê Đức Thọ'}
6902718784200376859,VNM,vietnam,random,bus,21.033712337627033,105.76965520495854,,2025-10-11T05:00:30+07:00,"{'name': 'Trường Nhật Bản Hà Nội, Đường Lê Đức Thọ, Phường Từ Liêm, Thành phố Hà Nội, 10085, Việt Nam'}"
15549370068290827948,VNM,vietnam,Stop 26 1 S2,bus,21.036071254017784,105.77120135776062,,2025-10-11T05:00:59+07:00,{'name': 'Đối Diện Trung Ương Hội KHH Gia Đình Việt Nam - Lê Đức Thọ'}
6915529312355133917,VNM,vietnam,random,bus,21.037981808607228,105.77371649598771,,2025-10-11T05:01:29+07:00,"{'name': 'Trường Cán bộ quản lý Văn hóa, Thể thao và Du lịch, 128A, Đường Hồ Tùng Mậu, Phường Phú Diễn, Thành phố Hà Nội, 10085, Việt Nam'}"
15549370068290827950,VNM,vietnam,Stop 26 1 S3,bus,21.037934480218265,105.77361313162989,,2025-10-11T05:02:59+07:00,{'name': 'Ga Lê Đức Thọ - Hồ Tùng Mậu'}
5348529295199307711,VNM,vietnam,random,bus,21.03728018043921,105.77594229021334,,2025-10-11T05:03:29+07:00,"{'name': 'Đường Hồ Tùng Mậu, Phường Phú Diễn, Thành phố Hà Nội, 10085, Việt Nam'}"
9184837246908982077,VNM,vietnam,random,bus,21.036724953356416,105.7781617809045,,2025-10-11T05:03:59+07:00,"{'name': '52, Đường Hồ Tùng Mậu, Phường Phú Diễn, Thành phố Hà Nội, 10085, Việt Nam'}"
15549370068290827952,VNM,vietnam,Stop 26 1 S4,bus,21.036677497533613,105.77823835333072,,2025-10-11T05:03:59+07:00,{'name': 'Số 9 Hồ Tùng Mậu'}
5116025389203366810,VNM,vietnam,random,bus,21.03677189109233,105.78208974481824,,2025-10-11T05:04:29+07:00,"{'name': 'Trường Đại học Sư phạm Hà Nội, 136, Đường Xuân Thủy, Phường Cầu Giấy, Thành phố Hà Nội, 10141, Việt Nam'}"
15549370068290827954,VNM,vietnam,Stop 26 1 S5,bus,21.0366908079234,105.78210470941976,,2025-10-11T05:04:59+07:00,{'name': 'Số 241 Xuân Thủy (Đối Diện ĐH Quốc Gia)'}
2370566483968172128,VNM,vietnam,random,bus,21.036351203784314,105.78593721575196,,2025-10-11T05:05:29+07:00,"{'name': 'Ngõ 167 Đường Xuân Thủy, Phường Cầu Giấy, Thành phố Hà Nội, 10141, Việt Nam'}"
15549370068290827956,VNM,vietnam,Stop 26 1 S6,bus,21.03638270138422,105.78596175834664,,2025-10-11T05:06:59+07:00,{'name': 'Siêu Thị Điện Máy Pico - 173 Xuân Thủy - Làng Vòng - Dịch Vọng Hậu'}
5006992396646103705,VNM,vietnam,random,bus,21.036465297537102,105.78880860099899,,2025-10-11T05:07:29+07:00,"{'name': 'Đường Xuân Thủy, Phường Cầu Giấy, Thành phố Hà Nội, 10141, Việt Nam'}"
15549370068290827958,VNM,vietnam,Stop 26 1 S7,bus,21.036515911577986,105.78877990491313,,2025-10-11T05:07:59+07:00,{'name': 'Số 79 Xuân Thủy (Đối Diện Học Viện Báo Chí Và Tuyên Truyền)'}
5296858181269471892,VNM,vietnam,random,bus,21.03584102055047,105.7915326678832,,2025-10-11T05:08:29+07:00,"{'name': 'Phường Cầu Giấy, Thành phố Hà Nội, 10141, Việt Nam'}"
15549370068290827962,VNM,vietnam,Stop 26 1 S8,bus,21.03587417110285,105.79154496682311,,2025-10-11T05:08:59+07:00,{'name': '331 Cầu Giấy'}
1393675168003799325,VNM,vietnam,random,bus,21.034904433970066,105.79418672052834,,2025-10-11T05:09:29+07:00,"{'name': '273, Đường Cầu Giấy, Phường Cầu Giấy, Thành phố Hà Nội, 10141, Việt Nam'}"
15549370068290827964,VNM,vietnam,Stop 26 1 S9,bus,21.034958541785112,105.79424372264393,,2025-10-11T05:09:59+07:00,{'name': 'Số 271 Cầu Giấy (Ga Chùa Hà)'}
8911093898679277551,VNM,vietnam,random,bus,21.033831761200464,105.7965251994538,,2025-10-11T05:10:29+07:00,"{'name': 'Ngõ 201 Đường Cầu Giấy, Phường Cầu Giấy, Thành phố Hà Nội, 10141, Việt Nam'}"
8069401924514539846,VNM,vietnam,random,bus,21.03284979378579,105.79883066304694,,2025-10-11T05:10:59+07:00,"{'name': 'Đường Cầu Giấy, Phường Nghĩa Đô, Thành phố Hà Nội, 10198, Việt Nam'}"
15549370068290827966,VNM,vietnam,Stop 26 1 S10,bus,21.03277377380799,105.79885894909222,,2025-10-11T05:10:59+07:00,{'name': '165 Cầu Giấy - Bưu Điện Cầu Giấy - Quan Hoa'}
1131281550283530035,VNM,vietnam,random,bus,21.031478013096557,105.80066258710616,,2025-10-11T05:11:29+07:00,"{'name': 'Ngõ 68 Đường Cầu Giấy, Phường Nghĩa Đô, Thành phố Hà Nội, 10198, Việt Nam'}"
9227471584154930878,VNM,vietnam,random,bus,21.030147980502505,105.80256146282078,,2025-10-11T05:11:59+07:00,"{'name': 'Nút giao Cầu Giấy, Đường Cầu Giấy, Phường Giảng Võ, Thành phố Hà Nội, 10198, Việt Nam'}"
2357423701351628274,VNM,vietnam,random,bus,21.02891812091507,105.80429082831108,,2025-10-11T05:12:29+07:00,"{'name': 'Đường Cầu Giấy, Phường Giảng Võ, Thành phố Hà Nội, 10298, Việt Nam'}"
15549370068290827968,VNM,vietnam,Stop 26 1 S11,bus,21.028954538083,105.80433184670477,,2025-10-11T05:12:59+07:00,{'name': 'Điểm Trung Chuyển Cầu Giấy - GTVT 02'}
9425257863443795346,VNM,vietnam,random,bus,21.028362759254435,105.80673408120579,,2025-10-11T05:13:29+07:00,"{'name': 'Vietcombank, 649, Đường La Thành, Phường Giảng Võ, Thành phố Hà Nội, 10298, Việt Nam'}"
3935556394152434023,VNM,vietnam,random,bus,21.027851729915376,105.80921441128223,,2025-10-11T05:13:59+07:00,"{'name': 'Ngách 38 Ngõ 575 Phố Kim Mã, Phường Giảng Võ, Thành phố Hà Nội, 10080, Việt Nam'}"
15549370068290827970,VNM,vietnam,Stop 26 1 S12,bus,21.027794668132465,105.8092371337488,,2025-10-11T05:14:59+07:00,{'name': '989-991 Đê La Thành - Ngọc Khánh'}
2545524762537597994,VNM,vietnam,random,bus,21.025070969366617,105.80956957528555,,2025-10-11T05:15:29+07:00,"{'name': 'Bệnh viện Nhi Trung ương, 18, Ngõ 879 La Thành, Phường Láng, Thành phố Hà Nội, 10080, Việt Nam'}"
3885951681867505031,VNM,vietnam,random,bus,21.022358804425956,105.80970859427427,,2025-10-11T05:15:59+07:00,"{'name': 'Đường Nguyễn Chí Thanh, Phường Giảng Võ, Thành phố Hà Nội, 10080, Việt Nam'}"
15549370068290827972,VNM,vietnam,Stop 26 1 S13,bus,21.02235773442124,105.80966707607692,,2025-10-11T05:16:59+07:00,{'name': 'Đối Diện Đại Học Luật Hà Nội - Nguyễn Chí Thanh'}
2587088564965209111,VNM,vietnam,random,bus,21.019185448326173,105.80987901433741,,2025-10-11T05:17:29+07:00,"{'name': 'Trung tâm Lưu trữ lịch sử thành phố Hà Nội, 20, Phố Huỳnh Thúc Kháng, Phường Giảng Võ, Thành phố Hà Nội, 11513, Việt Nam'}"
15549370068290827974,VNM,vietnam,Stop 26 1 S14,bus,21.019251224052613,105.80991927422603,,2025-10-11T05:17:59+07:00,{'name': '57A Huỳnh Thúc Kháng'}
4793039567008787384,VNM,vietnam,random,bus,21.017384418081587,105.81358454841188,,2025-10-11T05:18:29+07:00,"{'name': 'Phố Huỳnh Thúc Kháng, Phường Giảng Võ, Thành phố Hà Nội, 10167, Việt Nam'}"
15549370068290827976,VNM,vietnam,Stop 26 1 S15,bus,21.01743146950325,105.81347608640424,,2025-10-11T05:19:59+07:00,{'name': '7 Huỳnh Thúc Kháng - Cạnh Đài Truyền Hình Hà Nội'}
8388432986330396134,VNM,vietnam,random,bus,21.015937040774933,105.81637084895866,,2025-10-11T05:20:29+07:00,"{'name': '356, Phố Thái Hà, Phường Ô Chợ Dừa, Thành phố Hà Nội, 10167, Việt Nam'}"
15549370068290827978,VNM,vietnam,Stop 26 1 S16,bus,21.01598275987681,105.81627527422593,,2025-10-11T05:20:59+07:00,{'name': 'Trạm Biến Áp F3 Thành Công - 171 Thái Hà'}
3299960887426980437,VNM,vietnam,random,bus,21.012793556808266,105.81886656737687,,2025-10-11T05:21:29+07:00,"{'name': 'Ngõ 133 Thái Hà, Phường Đống Đa, Thành phố Hà Nội, 10167, Việt Nam'}"
15549370068290827980,VNM,vietnam,Stop 26 1 S17,bus,21.012782169143538,105.81891599375142,,2025-10-11T05:21:59+07:00,{'name': '131 Thái Hà'}
4029758005236257720,VNM,vietnam,random,bus,21.011413739314143,105.82106325818877,,2025-10-11T05:22:29+07:00,"{'name': '71, Phố Thái Hà, Phường Đống Đa, Thành phố Hà Nội, 10167, Việt Nam'}"
3787379088534349238,VNM,vietnam,random,bus,21.010128628380865,105.82311030300676,,2025-10-11T05:22:59+07:00,"{'name': '6, Phố Thái Hà, Phường Đống Đa, Thành phố Hà Nội, 11415, Việt Nam'}"
15549370068290827982,VNM,vietnam,Stop 26 1 S18,bus,21.01015606071452,105.82309331285249,,2025-10-11T05:23:59+07:00,{'name': '3 Thái Hà - Bể Bơi Thái Hà'}
6335921332889358622,VNM,vietnam,random,bus,21.008715492916433,105.82563163852295,,2025-10-11T05:24:29+07:00,"{'name': '249, Phố Chùa Bộc, Phường Kim Liên, Thành phố Hà Nội, 11415, Việt Nam'}"
15549370068290827984,VNM,vietnam,Stop 26 1 S19,bus,21.00882135624758,105.82564709565823,,2025-10-11T05:24:59+07:00,{'name': '251 Chùa Bộc'}
8541529985763802152,VNM,vietnam,random,bus,21.007755621245774,105.82795448736915,,2025-10-11T05:25:29+07:00,"{'name': '12, Phố Chùa Bộc, Phường Kim Liên, Thành phố Hà Nội, 11415, Việt Nam'}"
2746102747411504122,VNM,vietnam,random,bus,21.006672274926064,105.83046956943511,,2025-10-11T05:25:59+07:00,"{'name': '2, Phố Chùa Bộc, Phường Kim Liên, Thành phố Hà Nội, 11415, Việt Nam'}"
15549370068290827986,VNM,vietnam,Stop 26 1 S20,bus,21.006626779066966,105.8304860932537,,2025-10-11T05:26:59+07:00,{'name': '19-21 Chùa Bộc'}
8449543344476963061,VNM,vietnam,random,bus,21.007679286444073,105.83270202599107,,2025-10-11T05:27:29+07:00,"{'name': 'DZ Collections, 2, Phố Đặng Văn Ngữ, Phường Kim Liên, Thành phố Hà Nội, 11415, Việt Nam'}"
15549370068290827988,VNM,vietnam,Stop 26 1 S21,bus,21.00771058505116,105.83275460571733,,2025-10-11T05:27:59+07:00,{'name': 'Siêu Thị Uni Mart - 8 Phạm Ngọc Thạch'}
9377842363497743402,VNM,vietnam,random,bus,21.009222715585153,105.83536501136264,,2025-10-11T05:28:29+07:00,"{'name': 'Ngõ 43 Phạm Ngọc Thạch, Khu chung cư Kim Liên, Phường Kim Liên, Thành phố Hà Nội, 10306, Việt Nam'}"
15549370068290827990,VNM,vietnam,Stop 26 1 S22,bus,21.00914478745668,105.83541729271718,,2025-10-11T05:28:59+07:00,{'name': 'B10 Tập Thể Kim Liên (Đối Diện Ngõ 46B Phạm Ngọc Thạch)'}
8368114539989617674,VNM,vietnam,random,bus,21.008907022924472,105.83764917117433,,2025-10-11T05:29:29+07:00,"{'name': 'Trường Mầm non Đống Đa, 1, Phố Đào Duy Anh, Phường Kim Liên, Thành phố Hà Nội, 10306, Việt Nam'}"
2042423737221991977,VNM,vietnam,random,bus,21.008644108982857,105.83991425722574,,2025-10-11T05:29:59+07:00,"{'name': 'Phố Kim Hoa, Phường Văn Miếu - Quốc Tử Giám, Thành phố Hà Nội, 10306, Việt Nam'}"
1660062864618121347,VNM,vietnam,random,bus,21.008401455729455,105.84208269635248,,2025-10-11T05:30:29+07:00,"{'name': 'Đường Lê Duẩn, Phường Hai Bà Trưng, Thành phố Hà Nội, 11415, Việt Nam'}"
5421763835515250669,VNM,vietnam,random,bus,21.008250255679513,105.84431696184457,,2025-10-11T05:30:59+07:00,"{'name': 'Đường Đại Cồ Việt, Phường Hai Bà Trưng, Thành phố Hà Nội, 10999, Việt Nam'}"
7303611533601335442,VNM,vietnam,random,bus,21.007783212455674,105.8464512298026,,2025-10-11T05:31:29+07:00,"{'name': 'Bộ Giáo dục và Đào tạo, 35, Đường Đại Cồ Việt, Phường Bạch Mai, Thành phố Hà Nội, 10053, Việt Nam'}"
15549370068290827992,VNM,vietnam,Stop 26 1 S23,bus,21.007932363403253,105.84651903798644,,2025-10-11T05:31:59+07:00,{'name': '51 Đại Cồ Việt - Bách Khoa'}
3955770881652471831,VNM,vietnam,random,bus,21.006749755253416,105.84826025231384,,2025-10-11T05:32:29+07:00,"{'name': 'Ngách 1/2 Phố Tạ Quang Bửu, Phường Bạch Mai, Thành phố Hà Nội, 10053, Việt Nam'}"
15549370068290827994,VNM,vietnam,Stop 26 1 S24,bus,21.006741763087234,105.84823941731473,,2025-10-11T05:32:59+07:00,{'name': 'Đối Diện B13 Ký Túc Xá Bách Khoa - Tạ Quang Bửu'}
7001576056604322290,VNM,vietnam,random,bus,21.003369420705383,105.84936063143428,,2025-10-11T05:33:29+07:00,"{'name': 'Trung tâm liên hợp thực hành công nghệ, 58, Phố Lê Thanh Nghị, Phường Bạch Mai, Thành phố Hà Nội, 10999, Việt Nam'}"
15549370068290827996,VNM,vietnam,Stop 26 1 S25,bus,21.003449700847426,105.84942552765894,,2025-10-11T05:34:59+07:00,{'name': 'Đối Diện 58 Lê Thanh Nghị (Qua Ngã 4 Lê Thanh Nghị - Tạ Quang Bửu)'}
7685470611509274751,VNM,vietnam,random,bus,21.003003408045316,105.85315864299994,,2025-10-11T05:35:29+07:00,"{'name': 'Chung cư A3B 92 Thanh Nhàn, Phố Thanh Nhàn, Phường Bạch Mai, Thành phố Hà Nội, 10053, Việt Nam'}"
15549370068290827998,VNM,vietnam,Stop 26 1 S26,bus,21.003056853259835,105.85320120306149,,2025-10-11T05:35:59+07:00,{'name': '263 Thanh Nhàn'}
9230683697257277940,VNM,vietnam,random,bus,21.003087057766567,105.85637404826457,,2025-10-11T05:36:29+07:00,"{'name': 'Phố Thanh Nhàn, Phường Bạch Mai, Thành phố Hà Nội, 11617, Việt Nam'}"
2456883451804293824,VNM,vietnam,random,bus,21.00311278039241,105.85971308063114,,2025-10-11T05:36:59+07:00,"{'name': 'Bệnh viện Thanh Nhàn, 42, Phố Thanh Nhàn, Phường Bạch Mai, Thành phố Hà Nội, 11617, Việt Nam'}"
15549370068290827000,VNM,vietnam,Stop 26 1 S27,bus,21.003030845808023,105.85965487792727,,2025-10-11T05:37:59+07:00,{'name': '33 - 35 Thanh Nhàn - Đối Diện Bệnh Viện Thanh Nhàn'}
8487334063925475822,VNM,vietnam,random,bus,21.002283090341653,105.86195102047432,,2025-10-11T05:38:29+07:00,"{'name': 'Phố Kim Ngưu, Phường Vĩnh Tuy, Thành phố Hà Nội, 11617, Việt Nam'}"
15549370068290827002,VNM,vietnam,Stop 26 1 S28,bus,21.00227800242107,105.86199012765888,,2025-10-11T05:38:59+07:00,{'name': 'Tập Thể E6 Quỳnh Mai - Kim Ngưu'}
4862345235882421875,VNM,vietnam,random,bus,21.000022697601512,105.8626069629971,,2025-10-11T05:39:29+07:00,"{'name': 'Ngõ 487 Kim Ngưu, Phường Vĩnh Tuy, Thành phố Hà Nội, 11617, Việt Nam'}"
7215242192100505653,VNM,vietnam,random,bus,20.997700091140796,105.86314121978344,,2025-10-11T05:39:59+07:00,"{'name': 'Ngõ 641 Phố Kim Ngưu, Phường Vĩnh Tuy, Thành phố Hà Nội, 11617, Việt Nam'}"
15549370068290827004,VNM,vietnam,Stop 26 1 S29,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:39:59+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:40:29+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:40:59+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:41:29+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:41:59+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:42:29+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:42:59+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:43:29+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:43:59+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:44:29+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:44:59+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:45:29+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:45:59+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:46:29+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:46:59+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:47:29+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:47:59+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:48:29+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:48:59+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:49:29+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:49:59+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:50:29+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:50:59+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:51:29+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:51:59+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:52:29+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:52:59+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:53:29+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:53:59+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:54:29+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
15549370068290827004,VNM,vietnam,random,bus,20.997746192111187,105.86310761362972,,2025-10-11T05:54:59+07:00,{'name': 'Cửa Hàng Nhựa Đường Số 3 - 344 Kim Ngưu'}
8040000534270723698,VNM,vietnam,Stop 26 2 S30,bus,20.994308730169855,105.8626596786864,,2025-10-11T05:54:59+07:00,{'name': '89 Nguyễn Tam Trinh'}
7093872915874563213,VNM,vietnam,random,bus,20.996891351966624,105.86314584486097,,2025-10-11T05:55:29+07:00,"{'name': 'Phố Minh Khai, Phường Vĩnh Tuy, Thành phố Hà Nội, 11622, Việt Nam'}"
6295109197857425985,VNM,vietnam,random,bus,20.999601484202035,105.86366522703891,,2025-10-11T05:55:59+07:00,"{'name': 'Ngách 26/9 Phố Yên Lạc, Phường Vĩnh Tuy, Thành phố Hà Nội, 11622, Việt Nam'}"
3660025503805635073,VNM,vietnam,Stop 26 2 S31,bus,20.999563968168832,105.86364441475233,,2025-10-11T05:56:59+07:00,{'name': 'Giữa Số Nhà 613-615 Kim Ngưu'}
9402608273595765646,VNM,vietnam,random,bus,21.002351509158494,105.86220048761018,,2025-10-11T05:57:29+07:00,"{'name': 'Ngõ 19 Phố Lạc Trung, Phường Vĩnh Tuy, Thành phố Hà Nội, 11617, Việt Nam'}"
